"location_name","TL","TR","spatial_scale","sCh","cCh","deaths","phantom","pop","outbreak_UID","threshold","rural_urban"
"ULUX",2010-04-05,2010-04-11,"country",49,NA,NA,FALSE,23290543.4083548,"ULUX-2010-04-05-2010-06-13",4.04701230250403e-07,"rural"
"ULUX",2010-04-12,2010-04-18,"country",182,NA,NA,FALSE,23290543.4083548,"ULUX-2010-04-05-2010-06-13",4.04701230250403e-07,"rural"
"ULUX",2010-04-19,2010-04-25,"country",195,NA,NA,FALSE,23290543.4083548,"ULUX-2010-04-05-2010-06-13",4.04701230250403e-07,"rural"
"ULUX",2010-04-26,2010-05-02,"country",134,NA,NA,FALSE,23290543.4083548,"ULUX-2010-04-05-2010-06-13",4.04701230250403e-07,"rural"
"ULUX",2010-05-03,2010-05-09,"country",74,NA,NA,FALSE,23290543.4083548,"ULUX-2010-04-05-2010-06-13",4.04701230250403e-07,"rural"
"ULUX",2010-05-10,2010-05-16,"country",42,NA,NA,FALSE,23290543.4083548,"ULUX-2010-04-05-2010-06-13",4.04701230250403e-07,"rural"
"ULUX",2010-05-17,2010-05-23,"country",25,NA,NA,FALSE,23290543.4083548,"ULUX-2010-04-05-2010-06-13",4.04701230250403e-07,"rural"
"ULUX",2010-05-24,2010-05-30,"country",32,NA,NA,FALSE,23290543.4083548,"ULUX-2010-04-05-2010-06-13",4.04701230250403e-07,"rural"
"ULUX",2010-05-31,2010-06-06,"country",0,NA,NA,TRUE,23290543.4083548,"ULUX-2010-04-05-2010-06-13",4.04701230250403e-07,"rural"
"ULUX",2010-06-07,2010-06-13,"country",0,NA,NA,TRUE,23290543.4083548,"ULUX-2010-04-05-2010-06-13",4.04701230250403e-07,"rural"
"ULUX",2011-01-10,2011-01-16,"country",20,NA,NA,FALSE,24177013.7911852,"ULUX-2011-01-10-2011-03-27",4.04701230250403e-07,"rural"
"ULUX",2011-01-17,2011-01-23,"country",38,NA,NA,FALSE,24177013.7911852,"ULUX-2011-01-10-2011-03-27",4.04701230250403e-07,"rural"
"ULUX",2011-01-24,2011-01-30,"country",107,NA,NA,FALSE,24177013.7911852,"ULUX-2011-01-10-2011-03-27",4.04701230250403e-07,"rural"
"ULUX",2011-01-31,2011-02-06,"country",42,NA,NA,FALSE,24177013.7911852,"ULUX-2011-01-10-2011-03-27",4.04701230250403e-07,"rural"
"ULUX",2011-02-07,2011-02-13,"country",36,NA,NA,FALSE,24177013.7911852,"ULUX-2011-01-10-2011-03-27",4.04701230250403e-07,"rural"
"ULUX",2011-02-14,2011-02-20,"country",24,NA,NA,FALSE,24177013.7911852,"ULUX-2011-01-10-2011-03-27",4.04701230250403e-07,"rural"
"ULUX",2011-02-21,2011-02-27,"country",20,NA,NA,FALSE,24177013.7911852,"ULUX-2011-01-10-2011-03-27",4.04701230250403e-07,"rural"
"ULUX",2011-02-28,2011-03-06,"country",4,NA,NA,FALSE,24177013.7911852,"ULUX-2011-01-10-2011-03-27",4.04701230250403e-07,"rural"
"ULUX",2011-03-07,2011-03-13,"country",16,NA,NA,FALSE,24177013.7911852,"ULUX-2011-01-10-2011-03-27",4.04701230250403e-07,"rural"
"ULUX",2011-03-14,2011-03-20,"country",7,NA,NA,FALSE,24177013.7911852,"ULUX-2011-01-10-2011-03-27",4.04701230250403e-07,"rural"
"ULUX",2011-03-21,2011-03-27,"country",3,NA,NA,FALSE,24177013.7911852,"ULUX-2011-01-10-2011-03-27",4.04701230250403e-07,"rural"
"ULUX",2013-02-04,2013-02-10,"country",14,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-02-11,2013-02-17,"country",16,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-02-18,2013-02-24,"country",100,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-02-25,2013-03-03,"country",145,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-03-04,2013-03-10,"country",49,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-03-11,2013-03-17,"country",52,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-03-18,2013-03-24,"country",95,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-03-25,2013-03-31,"country",46,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-04-01,2013-04-07,"country",37,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-04-08,2013-04-14,"country",66,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-04-15,2013-04-21,"country",39,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-04-22,2013-04-28,"country",76,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-04-29,2013-05-05,"country",259,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-05-06,2013-05-12,"country",82,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-05-13,2013-05-19,"country",94,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-05-20,2013-05-26,"country",87,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-05-27,2013-06-02,"country",49,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-06-03,2013-06-09,"country",13,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-06-10,2013-06-16,"country",16,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-06-17,2013-06-23,"country",10,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-06-24,2013-06-30,"country",8,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-07-01,2013-07-07,"country",10,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-07-08,2013-07-14,"country",20,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-07-15,2013-07-21,"country",15,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-07-22,2013-07-28,"country",20,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-07-29,2013-08-04,"country",14,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-08-05,2013-08-11,"country",18,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-08-12,2013-08-18,"country",25,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-08-19,2013-08-25,"country",0,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-08-26,2013-09-01,"country",17,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-09-02,2013-09-08,"country",43,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-09-09,2013-09-15,"country",28,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-09-16,2013-09-22,"country",84,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-09-23,2013-09-29,"country",36,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-09-30,2013-10-06,"country",58,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-10-07,2013-10-13,"country",111,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-10-14,2013-10-20,"country",171,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-10-21,2013-10-27,"country",252,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-10-28,2013-11-03,"country",388,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-11-04,2013-11-10,"country",393,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-11-11,2013-11-17,"country",391,NA,NA,FALSE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-11-18,2013-11-24,"country",0,NA,NA,TRUE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"ULUX",2013-11-25,2013-12-01,"country",0,NA,NA,TRUE,26050981.5699894,"ULUX-2013-02-04-2013-12-01",4.04701230250403e-07,"rural"
"TGIB",2017-01-02,2017-01-08,"admin1",5,NA,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-01-09,2017-01-15,"admin1",17.5,1,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-01-16,2017-01-22,"admin1",20.5,1,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-01-23,2017-01-29,"admin1",18,1,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-01-30,2017-02-05,"admin1",11,0,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-02-06,2017-02-12,"admin1",11.5,0,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-02-13,2017-02-19,"admin1",13.5,0,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-02-20,2017-02-26,"admin1",8,0,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-02-27,2017-03-05,"admin1",13.5,0,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-03-06,2017-03-12,"admin1",11.5,0,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-03-13,2017-03-19,"admin1",2.5,0,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-03-20,2017-03-26,"admin1",4,1,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-03-27,2017-04-02,"admin1",7.5,0,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-04-03,2017-04-09,"admin1",7.5,1,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-04-10,2017-04-16,"admin1",5,NA,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-04-17,2017-04-23,"admin1",11,NA,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-04-24,2017-04-30,"admin1",8.5,NA,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-05-01,2017-05-07,"admin1",5.5,NA,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-05-08,2017-05-14,"admin1",11.5,NA,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-05-15,2017-05-21,"admin1",7,NA,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-05-22,2017-05-28,"admin1",3,NA,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-05-29,2017-06-04,"admin1",1,NA,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-06-05,2017-06-11,"admin1",0,NA,NA,TRUE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-06-12,2017-06-18,"admin1",0,NA,NA,TRUE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-06-19,2017-06-25,"admin1",11,NA,NA,FALSE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-06-26,2017-07-02,"admin1",0,NA,NA,TRUE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"TGIB",2017-07-03,2017-07-09,"admin1",0,NA,NA,TRUE,1017697.79376837,"TGIB-2017-01-02-2017-07-09",5.29964185048793e-07,"rural"
"USOM",2013-03-04,2013-03-10,"admin2 composite",2,NA,0,FALSE,141012.189117732,"USOM-2013-03-04-2013-05-12",6.36049423887755e-06,"rural"
"USOM",2013-03-11,2013-03-17,"admin2 composite",6,NA,0,FALSE,141012.189117732,"USOM-2013-03-04-2013-05-12",6.36049423887755e-06,"rural"
"USOM",2013-03-18,2013-03-24,"admin2 composite",16,NA,0,FALSE,141012.189117732,"USOM-2013-03-04-2013-05-12",6.36049423887755e-06,"rural"
"USOM",2013-03-25,2013-03-31,"admin2 composite",10,NA,0,FALSE,141012.189117732,"USOM-2013-03-04-2013-05-12",6.36049423887755e-06,"rural"
"USOM",2013-04-01,2013-04-07,"admin2 composite",4,NA,0,FALSE,141012.189117732,"USOM-2013-03-04-2013-05-12",6.36049423887755e-06,"rural"
"USOM",2013-04-08,2013-04-14,"admin2 composite",0,NA,0,FALSE,141012.189117732,"USOM-2013-03-04-2013-05-12",6.36049423887755e-06,"rural"
"USOM",2013-04-15,2013-04-21,"admin2 composite",0,NA,0,FALSE,141012.189117732,"USOM-2013-03-04-2013-05-12",6.36049423887755e-06,"rural"
"USOM",2013-04-22,2013-04-28,"admin2 composite",2,NA,0,FALSE,141012.189117732,"USOM-2013-03-04-2013-05-12",6.36049423887755e-06,"rural"
"USOM",2013-04-29,2013-05-05,"admin2 composite",0,NA,0,FALSE,141012.189117732,"USOM-2013-03-04-2013-05-12",6.36049423887755e-06,"rural"
"USOM",2013-05-06,2013-05-12,"admin2 composite",0,NA,0,FALSE,141012.189117732,"USOM-2013-03-04-2013-05-12",6.36049423887755e-06,"rural"
"USOM",2013-08-19,2013-08-25,"admin2 composite",2,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-08-26,2013-09-01,"admin2 composite",9,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-09-02,2013-09-08,"admin2 composite",12,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-09-09,2013-09-15,"admin2 composite",5,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-09-16,2013-09-22,"admin2 composite",2,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-09-23,2013-09-29,"admin2 composite",0,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-09-30,2013-10-06,"admin2 composite",1,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-10-07,2013-10-13,"admin2 composite",0,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-10-14,2013-10-20,"admin2 composite",0,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-10-21,2013-10-27,"admin2 composite",0,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-10-28,2013-11-03,"admin2 composite",7,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-11-04,2013-11-10,"admin2 composite",1,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-11-11,2013-11-17,"admin2 composite",0,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"USOM",2013-11-18,2013-11-24,"admin2 composite",0,NA,0,FALSE,141012.189117732,"USOM-2013-08-19-2013-11-24",6.36049423887755e-06,"rural"
"LVPU",2013-03-04,2013-03-10,"admin2 composite",5,NA,0,FALSE,283838.29582247,"LVPU-2013-03-04-2013-05-12",6.48982072425619e-06,"rural"
"LVPU",2013-03-11,2013-03-17,"admin2 composite",6,NA,0,FALSE,283838.29582247,"LVPU-2013-03-04-2013-05-12",6.48982072425619e-06,"rural"
"LVPU",2013-03-18,2013-03-24,"admin2 composite",12,NA,0,FALSE,283838.29582247,"LVPU-2013-03-04-2013-05-12",6.48982072425619e-06,"rural"
"LVPU",2013-03-25,2013-03-31,"admin2 composite",3,NA,0,FALSE,283838.29582247,"LVPU-2013-03-04-2013-05-12",6.48982072425619e-06,"rural"
"LVPU",2013-04-01,2013-04-07,"admin2 composite",7,NA,0,FALSE,283838.29582247,"LVPU-2013-03-04-2013-05-12",6.48982072425619e-06,"rural"
"LVPU",2013-04-08,2013-04-14,"admin2 composite",5,NA,0,FALSE,283838.29582247,"LVPU-2013-03-04-2013-05-12",6.48982072425619e-06,"rural"
"LVPU",2013-04-15,2013-04-21,"admin2 composite",4,NA,0,FALSE,283838.29582247,"LVPU-2013-03-04-2013-05-12",6.48982072425619e-06,"rural"
"LVPU",2013-04-22,2013-04-28,"admin2 composite",7,NA,0,FALSE,283838.29582247,"LVPU-2013-03-04-2013-05-12",6.48982072425619e-06,"rural"
"LVPU",2013-04-29,2013-05-05,"admin2 composite",0,NA,0,FALSE,283838.29582247,"LVPU-2013-03-04-2013-05-12",6.48982072425619e-06,"rural"
"LVPU",2013-05-06,2013-05-12,"admin2 composite",0,NA,0,FALSE,283838.29582247,"LVPU-2013-03-04-2013-05-12",6.48982072425619e-06,"rural"
"LVPU",2013-08-05,2013-08-11,"admin2 composite",9,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-08-12,2013-08-18,"admin2 composite",18,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-08-19,2013-08-25,"admin2 composite",22,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-08-26,2013-09-01,"admin2 composite",10,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-09-02,2013-09-08,"admin2 composite",7,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-09-09,2013-09-15,"admin2 composite",2,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-09-16,2013-09-22,"admin2 composite",0,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-09-23,2013-09-29,"admin2 composite",1,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-09-30,2013-10-06,"admin2 composite",2,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-10-07,2013-10-13,"admin2 composite",0,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-10-14,2013-10-20,"admin2 composite",2,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-10-21,2013-10-27,"admin2 composite",2,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-10-28,2013-11-03,"admin2 composite",8,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-11-04,2013-11-10,"admin2 composite",6,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-11-11,2013-11-17,"admin2 composite",2,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-11-18,2013-11-24,"admin2 composite",2,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-11-25,2013-12-01,"admin2 composite",0,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"LVPU",2013-12-02,2013-12-08,"admin2 composite",0,NA,0,FALSE,283838.29582247,"LVPU-2013-08-05-2013-12-08",6.48982072425619e-06,"rural"
"OZBE",2013-08-19,2013-08-25,"admin2 composite",3,NA,1,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-08-26,2013-09-01,"admin2 composite",14,NA,1,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-09-02,2013-09-08,"admin2 composite",15,NA,0,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-09-09,2013-09-15,"admin2 composite",14,NA,0,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-09-16,2013-09-22,"admin2 composite",24,NA,1,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-09-23,2013-09-29,"admin2 composite",9,NA,1,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-09-30,2013-10-06,"admin2 composite",7,NA,1,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-10-07,2013-10-13,"admin2 composite",1,NA,0,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-10-14,2013-10-20,"admin2 composite",7,NA,0,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-10-21,2013-10-27,"admin2 composite",21,NA,1,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-10-28,2013-11-03,"admin2 composite",8,NA,1,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-11-04,2013-11-10,"admin2 composite",0,NA,0,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-11-11,2013-11-17,"admin2 composite",4,NA,0,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-11-18,2013-11-24,"admin2 composite",2,NA,0,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"OZBE",2013-11-25,2013-12-01,"admin2 composite",0,NA,0,FALSE,255037.340110795,"OZBE-2013-08-19-2013-12-01",8.1249473020437e-06,"rural"
"ENKL",2016-07-25,2016-07-31,"country",5,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-08-01,2016-08-07,"country",21,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-08-08,2016-08-14,"country",30,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-08-15,2016-08-21,"country",63,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-08-22,2016-08-28,"country",43,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-08-29,2016-09-04,"country",43,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-09-05,2016-09-11,"country",34,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-09-12,2016-09-18,"country",4,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-09-19,2016-09-25,"country",8,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-09-26,2016-10-02,"country",16,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-10-03,2016-10-09,"country",21,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-10-10,2016-10-16,"country",19,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-10-17,2016-10-23,"country",19,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
"ENKL",2016-10-24,2016-10-30,"country",16,0,0,FALSE,11060738.935042,"ENKL-2016-07-25-2016-11-20",3.33155686687698e-07,"rural"
